Id,Prediction
602,1
603,0
604,0
605,0
606,1
607,1
608,1
609,1
610,1
611,0
612,1
613,1
614,0
615,1
616,0
617,0
618,1
619,0
620,0
621,1
622,0
623,1
624,1
625,0
626,0
627,0
628,0
629,1
630,1
631,0
632,1
633,1
634,0
635,1
636,0
637,0
638,0
639,1
640,1
641,1
642,1
643,0
644,1
645,1
646,0
647,1
648,1
649,0
650,1
651,0
652,1
653,0
654,1
655,0
656,1
657,1
658,0
659,0
660,0
661,1
662,0
663,1
664,1
665,1
666,0
667,0
668,0
669,1
670,0
671,1
672,0
673,1
674,1
675,0
676,1
677,0
678,0
679,0
680,0
681,0
682,0
683,1
684,0
685,1
686,0
687,1
688,0
689,1
690,0
691,1
692,1
693,1
694,1
695,1
696,1
697,0
698,0
699,0
700,0
701,1
702,1
703,1
704,0
705,1
706,0
707,0
708,0
709,1
710,0
711,0
712,0
713,0
714,0
715,0
716,1
717,0
718,0
719,0
720,0
721,1
722,0
723,0
724,0
725,0
726,1
727,1
728,0
729,1
730,1
731,0
732,0
733,0
734,0
735,1
736,1
737,1
738,1
739,0
740,1
741,0
742,1
743,0
744,1
745,1
746,1
747,0
748,1
749,0
750,0
751,0
752,1
753,0
754,0
755,0
756,1
757,0
758,0
759,0
760,1
761,0
762,0
763,1
764,1
765,0
766,1
767,0
768,1
769,1
770,1
771,0
772,1
773,0
774,0
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,1
786,1
787,0
788,1
789,1
790,0
791,0
792,0
793,1
794,0
795,1
796,0
797,1
798,0
799,0
800,0
801,1
802,1
803,0
804,0
805,1
806,0
807,1
808,0
809,1
810,1
811,1
812,0
813,0
814,1
815,1
816,0
817,1
818,0
819,1
820,0
821,0
822,1
823,1
824,1
825,1
826,1
827,1
828,0
829,1
830,1
831,0
832,1
833,0
834,1
835,0
836,0
837,1
838,1
839,0
840,1
841,0
842,0
843,1
844,0
845,0
846,1
847,0
848,0
849,0
850,0
851,0
852,1
853,1
854,1
855,0
856,1
857,1
858,1
859,0
860,1
861,1
862,1
863,1
864,0
865,1
866,1
867,1
868,1
869,0
870,1
871,1
872,1
873,0
874,0
875,1
876,1
877,1
878,0
879,1
880,0
881,1
882,1
883,1
884,0
885,1
886,0
887,0
888,0
889,1
890,1
891,0
892,0
893,0
894,1
895,1
896,0
897,1
898,0
899,0
900,1
901,1
902,0
903,1
904,1
905,0
906,0
907,0
908,0
909,1
910,0
911,1
912,0
913,1
914,0
915,0
916,0
917,0
918,0
919,1
920,1
921,0
922,0
923,1
924,1
925,1
926,1
927,0
928,1
929,1
930,1
931,1
932,1
933,1
934,0
935,1
936,1
937,0
938,0
939,0
940,0
941,1
942,0
943,1
944,0
945,1
946,1
947,0
948,1
949,0
950,1
951,0
952,0
953,0
954,0
955,0
956,0
957,1
958,1
959,0
960,0
961,1
962,0
963,1
964,0
965,0
966,1
967,0
968,1
969,0
970,1
971,0
972,0
973,0
974,1
975,1
976,0
977,1
978,0
979,0
980,1
981,1
982,1
983,0
984,0
985,0
986,0
987,1
988,1
989,1
990,0
991,0
992,1
993,0
994,1
995,0
996,1
997,1
998,0
999,1
1000,1
1001,1
1002,0
1003,0
1004,0
1005,0
1006,1
1007,0
1008,1
1009,1
1010,1
1011,0
1012,0
1013,1
1014,1
1015,0
1016,0
1017,0
1018,1
1019,0
1020,1
1021,0
1022,1
1023,0
1024,1
1025,0
1026,0
1027,0
1028,0
1029,0
1030,1
1031,1
1032,0
1033,1
1034,1
1035,0
1036,1
1037,1
1038,0
1039,0
1040,0
1041,1
1042,0
1043,0
1044,1
1045,1
1046,1
1047,0
1048,1
1049,1
1050,1
1051,0
1052,1
1053,0
1054,0
1055,0
1056,1
1057,1
1058,1
1059,0
1060,1
1061,1
1062,1
1063,0
1064,0
1065,0
1066,1
1067,1
1068,1
1069,0
1070,1
1071,0
1072,1
1073,1
1074,1
1075,1
1076,0
1077,0
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,1
1092,1
1093,0
1094,1
1095,1
1096,0
1097,0
1098,1
1099,1
1100,1
1101,1
1102,1
1103,0
1104,0
1105,1
1106,0
1107,1
1108,0
1109,1
1110,1
1111,0
1112,1
1113,0
1114,1
1115,1
1116,1
1117,0
1118,1
1119,0
1120,0
1121,0
1122,0
1123,1
1124,1
1125,1
1126,0
1127,1
1128,0
1129,1
1130,0
1131,0
1132,0
1133,1
1134,0
1135,0
1136,0
1137,1
1138,1
1139,0
1140,1
1141,0
1142,0
1143,1
1144,1
1145,0
1146,1
1147,1
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1155,0
1156,1
1157,1
1158,1
1159,0
1160,0
1161,1
1162,0
1163,1
1164,1
1165,1
1166,0
1167,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,0
1175,0
1176,0
1177,0
1178,1
1179,0
1180,1
1181,0
1182,1
1183,0
1184,1
1185,0
1186,0
1187,0
1188,0
1189,0
1190,1
1191,1
1192,1
1193,1
1194,0
1195,1
1196,1
1197,1
1198,0
1199,1
1200,1
1201,0
1202,1
1203,0
1204,0
1205,0
1206,0
1207,0
1208,1
1209,1
1210,0
1211,1
1212,1
1213,0
1214,1
1215,1
1216,1
1217,1
1218,0
1219,0
1220,0
1221,1
1222,0
1223,1
1224,1
1225,0
1226,0
1227,1
1228,1
1229,0
1230,0
1231,0
1232,1
1233,1
1234,1
1235,1
1236,0
1237,0
1238,1
1239,0
1240,0
1241,0
1242,1
1243,1
1244,1
1245,0
1246,0
1247,0
1248,0
1249,1
1250,1
1251,0
1252,0
1253,1
1254,0
1255,1
1256,0
1257,1
1258,0
1259,0
1260,0
1261,0
1262,1
1263,1
1264,1
1265,0
1266,0
1267,1
1268,0
1269,1
1270,0
1271,0
1272,1
1273,0
1274,0
1275,1
1276,0
1277,1
1278,0
1279,1
1280,0
1281,1
1282,1
1283,1
1284,1
1285,1
1286,0
1287,0
1288,0
1289,1
1290,1
1291,1
1292,0
1293,0
1294,1
1295,1
1296,1
1297,0
1298,0
1299,1
1300,0
1301,1
1302,0
1303,0
1304,1
1305,0
1306,1
1307,0
1308,1
1309,1
1310,0
1311,0
1312,1
1313,0
1314,1
1315,1
1316,1
1317,0
1318,0
1319,1
1320,1
1321,1
1322,1
1323,1
1324,0
1325,1
1326,1
1327,1
1328,1
1329,0
1330,1
1331,1
1332,0
1333,0
1334,0
1335,0
1336,0
1337,1
1338,1
1339,1
1340,1
1341,0
1342,1
1343,0
1344,1
1345,1
1346,0
1347,0
1348,0
1349,0
1350,1
1351,1
1352,0
1353,0
1354,1
1355,1
1356,0
1357,0
1358,0
1359,1
1360,1
1361,1
1362,1
1363,1
1364,1
1365,0
1366,1
1367,1
1368,0
1369,1
1370,0
1371,1
1372,0
1373,0
1374,1
1375,1
1376,1
1377,1
1378,0
1379,1
1380,1
1381,1
1382,1
1383,1
1384,0
1385,1
1386,1
1387,0
1388,1
1389,0
1390,1
1391,0
1392,1
1393,0
1394,1
1395,1
1396,0
1397,0
1398,0
1399,1
1400,1
1401,1
1402,1
1403,1
1404,1
1405,1
1406,0
1407,1
1408,1
1409,1
1410,1
1411,0
1412,0
1413,0
1414,1
1415,0
1416,1
1417,1
1418,1
1419,1
1420,1
1421,0
1422,1
1423,0
1424,1
1425,1
1426,0
1427,0
1428,1
1429,1
1430,0
1431,1
1432,0
1433,1
1434,0
1435,0
1436,0
1437,1
1438,0
1439,1
1440,1
1441,1
1442,1
1443,0
1444,1
1445,0
1446,0
1447,0
1448,1
1449,1
1450,1
1451,1
1452,0
1453,0
1454,1
1455,0
1456,1
1457,1
1458,1
1459,0
1460,0
1461,1
1462,0
1463,0
1464,1
1465,0
1466,1
1467,0
1468,0
1469,0
1470,0
1471,1
1472,1
1473,0
1474,0
1475,0
1476,1
1477,0
1478,0
1479,1
1480,0
1481,1
1482,0
1483,0
1484,0
1485,0
1486,0
1487,1
1488,1
1489,0
1490,0
1491,1
1492,1
1493,1
1494,0
1495,1
1496,0
1497,1
1498,1
1499,1
1500,1
1501,0
1502,0
1503,0
1504,1
1505,0
1506,0
1507,1
1508,1
1509,1
1510,0
1511,0
1512,1
1513,1
1514,1
1515,1
1516,0
1517,1
1518,0
1519,1
1520,1
1521,1
1522,1
1523,0
1524,1
1525,1
1526,0
1527,1
1528,1
1529,1
1530,0
1531,0
1532,1
1533,1
1534,0
1535,1
1536,0
1537,1
1538,1
1539,0
1540,1
1541,1
1542,0
1543,0
1544,1
1545,0
1546,1
1547,1
1548,0
1549,1
1550,1
1551,1
1552,1
1553,0
1554,1
1555,0
1556,1
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,1
1565,1
1566,1
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,1
1576,0
1577,1
1578,0
1579,0
1580,1
1581,0
1582,0
1583,1
1584,1
1585,1
1586,0
1587,0
1588,1
1589,0
1590,1
1591,1
1592,0
1593,0
1594,1
1595,1
1596,0
1597,0
1598,1
1599,1
1600,0
1601,1
1602,1
1603,1
1604,0
1605,0
1606,0
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,0
1614,0
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,0
1622,0
1623,0
1624,1
1625,1
1626,1
1627,0
1628,1
1629,1
1630,1
1631,0
1632,1
1633,0
1634,0
1635,1
1636,0
1637,1
1638,1
1639,1
1640,1
1641,1
1642,0
1643,0
1644,0
1645,0
1646,1
1647,1
1648,1
1649,1
1650,0
1651,0
1652,0
1653,1
1654,1
1655,1
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,1
1665,0
1666,0
1667,1
1668,1
1669,0
1670,1
1671,1
1672,1
1673,1
1674,1
1675,1
1676,1
1677,1
1678,0
1679,0
1680,1
1681,0
1682,1
1683,0
1684,0
1685,0
1686,1
1687,1
1688,1
1689,1
1690,0
1691,1
1692,1
1693,0
1694,0
1695,0
1696,1
1697,1
1698,0
1699,1
1700,1
1701,1
1702,0
1703,0
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1710,1
1711,0
1712,1
1713,1
1714,0
1715,0
1716,0
1717,0
1718,0
1719,1
1720,1
1721,1
1722,1
1723,1
1724,0
1725,1
1726,1
1727,1
1728,1
1729,0
1730,0
1731,0
1732,1
1733,1
1734,0
1735,1
1736,0
1737,1
1738,0
1739,0
1740,1
1741,1
1742,0
1743,0
1744,1
1745,0
1746,0
1747,1
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,1
1755,1
1756,0
1757,1
1758,1
1759,1
1760,1
1761,0
1762,1
1763,0
1764,1
1765,0
1766,0
1767,1
1768,1
1769,0
1770,1
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,1
1779,0
1780,0
1781,0
1782,1
1783,1
1784,1
1785,0
1786,1
1787,1
1788,0
1789,0
1790,0
1791,1
1792,0
1793,0
1794,1
1795,0
1796,1
1797,1
1798,1
1799,0
1800,0
1801,0
1802,1
1803,1
1804,0
1805,1
1806,0
1807,0
1808,1
1809,0
1810,0
1811,1
1812,0
1813,0
1814,1
1815,1
1816,0
1817,0
1818,0
1819,0
1820,1
1821,1
1822,0
1823,1
1824,1
1825,0
1826,0
1827,0
1828,1
1829,0
1830,1
1831,0
1832,0
1833,1
1834,1
1835,0
1836,0
1837,0
1838,1
1839,1
1840,0
1841,0
1842,0
1843,0
1844,0
1845,1
1846,1
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,1
1855,1
1856,0
1857,0
1858,0
1859,1
1860,0
1861,1
1862,1
1863,0
1864,0
1865,0
1866,1
1867,1
1868,1
1869,0
1870,0
1871,0
1872,1
1873,1
1874,0
1875,1
1876,0
1877,1
1878,0
1879,0
1880,1
1881,1
1882,0
1883,0
1884,1
1885,1
1886,0
1887,0
1888,1
1889,0
1890,0
1891,0
1892,0
1893,0
1894,1
1895,1
1896,0
1897,0
1898,1
1899,0
1900,1
1901,1
1902,0
1903,0
1904,0
1905,0
1906,1
1907,1
1908,1
1909,1
1910,1
1911,0
1912,1
1913,1
1914,0
1915,0
1916,1
1917,1
1918,1
1919,1
1920,1
1921,0
1922,1
1923,1
1924,1
1925,1
1926,1
1927,0
1928,1
1929,0
1930,0
1931,0
1932,0
1933,0
1934,1
1935,1
1936,1
1937,0
1938,0
1939,0
1940,0
1941,1
1942,1
1943,0
1944,0
1945,1
1946,0
1947,0
1948,0
1949,1
1950,1
1951,1
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,1
1960,1
1961,0
1962,0
1963,1
1964,1
1965,1
1966,1
1967,0
1968,1
1969,0
1970,1
1971,0
1972,1
1973,1
1974,1
1975,1
1976,1
1977,1
1978,0
1979,0
1980,1
1981,0
1982,1
1983,1
1984,1
1985,0
1986,1
1987,0
1988,0
1989,1
1990,0
1991,1
1992,0
1993,1
1994,0
1995,1
1996,0
1997,0
1998,0
1999,0
2000,1
2001,1
2002,1
2003,0
2004,0
2005,1
2006,1
2007,1
2008,0
2009,0
2010,0
2011,1
2012,0
2013,1
2014,1
2015,0
2016,0
2017,0
2018,0
2019,0
2020,1
2021,1
2022,0
2023,0
2024,0
2025,1
2026,1
2027,0
2028,0
2029,1
2030,1
2031,0
2032,1
2033,0
2034,0
2035,1
2036,0
2037,0
2038,0
2039,0
2040,1
2041,1
2042,1
2043,1
2044,0
2045,0
2046,1
2047,0
2048,1
2049,0
2050,1
2051,1
2052,0
2053,1
2054,1
2055,0
2056,1
2057,0
2058,1
2059,1
2060,0
2061,1
2062,1
2063,1
2064,0
2065,1
2066,0
2067,1
2068,0
2069,0
2070,1
2071,1
2072,0
2073,1
2074,0
2075,1
2076,1
2077,1
2078,1
2079,0
2080,0
2081,0
2082,0
2083,1
2084,1
2085,1
2086,1
2087,0
2088,0
2089,1
2090,0
2091,0
2092,0
2093,1
2094,1
2095,0
2096,0
2097,1
2098,0
2099,1
2100,1
2101,0
2102,0
2103,1
2104,1
2105,0
2106,1
2107,0
2108,1
2109,0
2110,1
2111,0
2112,0
2113,1
2114,1
2115,1
2116,1
2117,1
2118,1
2119,1
2120,0
2121,1
2122,1
2123,1
2124,0
2125,1
2126,0
2127,1
2128,0
2129,0
2130,1
2131,0
2132,1
2133,0
2134,1
2135,0
2136,1
2137,1
2138,0
2139,1
2140,1
2141,0
2142,0
2143,1
2144,0
2145,1
2146,0
2147,0
2148,1
2149,0
2150,1
2151,1
2152,0
2153,0
2154,1
2155,1
2156,0
2157,1
2158,1
2159,0
2160,0
2161,1
2162,1
2163,1
2164,0
2165,1
2166,0
2167,1
2168,1
2169,0
2170,1
2171,0
2172,1
2173,1
2174,0
2175,1
2176,0
2177,0
2178,1
2179,0
2180,1
2181,0
2182,1
2183,0
2184,1
2185,1
2186,0
2187,1
2188,0
2189,1
2190,1
2191,0
2192,1
2193,1
2194,1
2195,1
2196,1
2197,1
2198,1
2199,0
2200,1
2201,0
2202,1
2203,0
2204,1
2205,1
2206,0
2207,0
2208,0
2209,1
2210,0
2211,0
2212,1
2213,0
2214,0
2215,0
2216,1
2217,1
2218,0
2219,0
2220,0
2221,1
2222,1
2223,0
